frame_index,time_s,y_pixel_M1,y_pixel_M2
138,1.5333333333333334,328,319
139,1.5444444444444445,328,320
140,1.5555555555555556,328,320
141,1.5666666666666667,328,320
142,1.5777777777777777,328,320
143,1.5888888888888888,328,320
144,1.6,328,320
145,1.6111111111111112,328,318
146,1.6222222222222222,328,318
147,1.6333333333333333,328,319
148,1.6444444444444444,328,319
149,1.6555555555555554,328,319
150,1.6666666666666667,328,320
151,1.6777777777777778,328,319
152,1.6888888888888889,329,320
153,1.7,328,320
154,1.711111111111111,328,320
155,1.7222222222222223,328,320
156,1.7333333333333334,328,320
157,1.7444444444444445,328,320
158,1.7555555555555555,328,320
159,1.7666666666666666,328,320
160,1.7777777777777777,328,318
161,1.788888888888889,328,319
162,1.8,328,319
163,1.8111111111111111,328,319
164,1.8222222222222222,329,320
165,1.8333333333333333,328,320
166,1.8444444444444446,328,320
167,1.8555555555555556,328,320
168,1.8666666666666667,328,320
169,1.8777777777777778,328,320
170,1.8888888888888888,328,320
171,1.9,328,318
172,1.9111111111111112,328,318
173,1.9222222222222223,328,318
174,1.9333333333333333,328,319
175,1.9444444444444444,328,319
176,1.9555555555555555,328,319
177,1.9666666666666666,328,320
178,1.9777777777777779,328,320
179,1.988888888888889,328,320
180,2.0,328,320
181,2.011111111111111,328,320
182,2.022222222222222,328,320
183,2.033333333333333,328,320
184,2.0444444444444443,328,320
185,2.0555555555555554,328,320
186,2.066666666666667,328,320
187,2.077777777777778,328,320
188,2.088888888888889,328,320
189,2.1,328,320
190,2.111111111111111,328,320
191,2.1222222222222222,328,319
192,2.1333333333333333,328,320
193,2.1444444444444444,328,320
194,2.1555555555555554,329,320
195,2.1666666666666665,327,320
196,2.1777777777777776,328,320
197,2.188888888888889,328,320
198,2.2,328,318
199,2.2111111111111112,328,318
200,2.2222222222222223,328,318
201,2.2333333333333334,328,319
202,2.2444444444444445,329,319
203,2.2555555555555555,328,319
204,2.2666666666666666,328,320
205,2.2777777777777777,328,320
206,2.2888888888888888,328,320
207,2.3,328,320
208,2.311111111111111,328,320
209,2.3222222222222224,328,320
210,2.3333333333333335,328,318
211,2.3444444444444446,328,319
212,2.3555555555555556,329,319
213,2.3666666666666667,328,319
214,2.3777777777777778,328,320
215,2.388888888888889,328,320
216,2.4,328,320
217,2.411111111111111,328,320
218,2.422222222222222,328,320
219,2.433333333333333,329,320
220,2.4444444444444446,328,320
221,2.4555555555555557,328,319
222,2.466666666666667,328,320
223,2.477777777777778,328,320
224,2.488888888888889,329,320
225,2.5,328,320
226,2.511111111111111,328,320
227,2.522222222222222,328,320
228,2.533333333333333,328,318
229,2.5444444444444443,329,319
230,2.5555555555555554,328,319
231,2.566666666666667,328,319
232,2.577777777777778,328,320
233,2.588888888888889,328,320
234,2.6,328,320
235,2.611111111111111,328,320
236,2.6222222222222222,328,320
237,2.6333333333333333,328,320
238,2.6444444444444444,329,318
239,2.6555555555555554,328,319
240,2.6666666666666665,328,319
241,2.6777777777777776,328,319
242,2.688888888888889,328,320
243,2.7,329,320
244,2.7111111111111112,328,320
245,2.7222222222222223,328,320
246,2.7333333333333334,328,320
247,2.7444444444444445,328,318
248,2.7555555555555555,329,319
249,2.7666666666666666,328,319
250,2.7777777777777777,328,320
251,2.7888888888888888,328,320
252,2.8,328,320
253,2.811111111111111,329,320
254,2.8222222222222224,328,320
255,2.8333333333333335,328,318
256,2.8444444444444446,329,318
257,2.8555555555555556,329,319
258,2.8666666666666667,328,319
259,2.8777777777777778,328,320
260,2.888888888888889,328,320
261,2.9,328,320
262,2.911111111111111,329,320
263,2.922222222222222,328,320
264,2.933333333333333,329,318
265,2.9444444444444446,328,318
266,2.9555555555555557,328,319
267,2.966666666666667,328,319
268,2.977777777777778,328,320
269,2.988888888888889,329,320
270,3.0,328,320
271,3.011111111111111,328,320
272,3.022222222222222,328,320
273,3.033333333333333,329,318
274,3.0444444444444443,328,319
275,3.0555555555555554,328,319
276,3.066666666666667,329,319
277,3.077777777777778,328,320
278,3.088888888888889,328,320
279,3.1,328,320
280,3.111111111111111,329,320
281,3.1222222222222222,328,320
282,3.1333333333333333,329,318
283,3.1444444444444444,328,319
284,3.1555555555555554,328,320
285,3.1666666666666665,328,320
286,3.1777777777777776,329,320
287,3.188888888888889,328,320
288,3.2,328,320
289,3.2111111111111112,328,318
290,3.2222222222222223,329,319
291,3.2333333333333334,328,320
292,3.2444444444444445,328,320
293,3.2555555555555555,329,320
294,3.2666666666666666,328,320
295,3.2777777777777777,329,320
296,3.2888888888888888,328,318
297,3.3,328,319
298,3.311111111111111,328,320
299,3.3222222222222224,329,320
300,3.3333333333333335,328,320
301,3.3444444444444446,329,320
302,3.3555555555555556,328,320
303,3.3666666666666667,328,318
304,3.3777777777777778,328,319
305,3.388888888888889,329,319
306,3.4,328,320
307,3.411111111111111,328,320
308,3.422222222222222,329,320
309,3.433333333333333,328,320
310,3.4444444444444446,336,324
311,3.4555555555555557,336,324
312,3.466666666666667,339,327
313,3.477777777777778,346,332
314,3.488888888888889,354,336
315,3.5,355,337
316,3.511111111111111,356,338
317,3.522222222222222,362,342
318,3.533333333333333,369,347
319,3.5444444444444443,380,355
320,3.5555555555555554,394,363
321,3.566666666666667,403,369
322,3.577777777777778,413,377
323,3.588888888888889,417,380
324,3.6,421,381
325,3.611111111111111,426,384
326,3.6222222222222222,434,389
327,3.6333333333333333,442,395
328,3.6444444444444444,446,396
329,3.6555555555555554,449,400
330,3.6666666666666665,450,401
331,3.6777777777777776,449,400
332,3.688888888888889,445,399
333,3.7,446,399
334,3.7111111111111112,447,400
335,3.7222222222222223,448,400
336,3.7333333333333334,449,402
337,3.7444444444444445,449,402
338,3.7555555555555555,449,401
339,3.7666666666666666,446,398
340,3.7777777777777777,448,399
341,3.7888888888888888,448,399
342,3.8,445,399
343,3.811111111111111,441,396
344,3.8222222222222224,442,397
345,3.8333333333333335,440,396
346,3.8444444444444446,444,398
347,3.8555555555555556,441,396
348,3.8666666666666667,437,395
350,3.888888888888889,449,0
351,3.9,449,0
352,3.911111111111111,448,1
353,3.922222222222222,449,6
354,3.933333333333333,448,16
355,3.9444444444444446,449,15
356,3.9555555555555557,448,15
357,3.966666666666667,450,15
358,3.977777777777778,449,14
359,3.988888888888889,449,14
360,4.0,449,13
361,4.011111111111111,449,13
362,4.022222222222222,449,13
363,4.033333333333333,449,13
364,4.044444444444444,450,13
365,4.055555555555555,450,13
366,4.066666666666666,450,13
367,4.0777777777777775,449,13
368,4.088888888888889,450,13
369,4.1,450,14
370,4.111111111111111,450,13
371,4.122222222222222,450,13
372,4.133333333333334,450,14
373,4.144444444444445,451,14
374,4.155555555555556,450,13
375,4.166666666666667,450,14
376,4.177777777777778,450,14
377,4.188888888888889,450,13
378,4.2,450,13
379,4.211111111111111,450,13
380,4.222222222222222,451,13
381,4.233333333333333,449,13
382,4.2444444444444445,449,14
383,4.2555555555555555,450,14
384,4.266666666666667,450,14
385,4.277777777777778,450,14
386,4.288888888888889,451,13
387,4.3,451,13
388,4.311111111111111,451,13
389,4.322222222222222,451,14
390,4.333333333333333,451,14
391,4.344444444444444,450,14
392,4.355555555555555,450,14
393,4.366666666666666,452,14
394,4.377777777777778,452,14
395,4.388888888888889,452,14
396,4.4,450,14
397,4.411111111111111,451,15
398,4.4222222222222225,451,15
399,4.433333333333334,451,14
400,4.444444444444445,452,14
401,4.455555555555556,451,14
402,4.466666666666667,452,15
403,4.477777777777778,452,15
404,4.488888888888889,452,15
405,4.5,451,14
406,4.511111111111111,452,14
407,4.522222222222222,452,14
408,4.533333333333333,452,14
409,4.544444444444444,451,14
410,4.555555555555555,450,14
411,4.566666666666666,451,15
412,4.5777777777777775,451,15
413,4.588888888888889,451,14
414,4.6,451,15
415,4.611111111111111,450,15
416,4.622222222222222,450,15
417,4.633333333333334,450,15
418,4.644444444444445,451,15
419,4.655555555555556,452,15
420,4.666666666666667,450,14
421,4.677777777777778,450,15
422,4.688888888888889,451,15
423,4.7,451,15
424,4.711111111111111,451,15
425,4.722222222222222,452,14
426,4.733333333333333,451,15
427,4.7444444444444445,451,15
428,4.7555555555555555,452,13
429,4.766666666666667,452,14
430,4.777777777777778,451,14
431,4.788888888888889,451,13
432,4.8,451,14
433,4.811111111111111,452,14
434,4.822222222222222,452,14
435,4.833333333333333,452,14
436,4.844444444444444,452,13
437,4.855555555555555,452,13
438,4.866666666666666,452,14
439,4.877777777777778,452,15
440,4.888888888888889,452,15
441,4.9,452,14
442,4.911111111111111,452,14
443,4.9222222222222225,452,14
444,4.933333333333334,452,14
445,4.944444444444445,452,15
446,4.955555555555556,452,15
447,4.966666666666667,452,15
448,4.977777777777778,452,15
449,4.988888888888889,452,14
450,5.0,452,14
451,5.011111111111111,452,14
452,5.022222222222222,451,14
453,5.033333333333333,453,14
454,5.044444444444444,452,14
455,5.055555555555555,451,13
456,5.066666666666666,451,13
457,5.0777777777777775,451,14
458,5.088888888888889,451,14
459,5.1,452,14
460,5.111111111111111,452,14
461,5.122222222222222,452,13
462,5.133333333333334,453,14
463,5.144444444444445,452,15
464,5.155555555555556,452,14
465,5.166666666666667,453,14
466,5.177777777777778,453,15
467,5.188888888888889,452,15
468,5.2,452,16
469,5.211111111111111,453,15
470,5.222222222222222,453,15
471,5.233333333333333,452,15
472,5.2444444444444445,453,15
473,5.2555555555555555,451,16
474,5.266666666666667,452,16
475,5.277777777777778,452,15
476,5.288888888888889,452,15
477,5.3,452,15
478,5.311111111111111,452,15
479,5.322222222222222,452,16
480,5.333333333333333,451,15
481,5.344444444444444,452,15
482,5.355555555555555,452,15
483,5.366666666666666,452,16
484,5.377777777777778,452,16
485,5.388888888888889,452,15
486,5.4,452,15
487,5.411111111111111,452,15
488,5.4222222222222225,453,14
489,5.433333333333334,452,14
490,5.444444444444445,453,15
491,5.455555555555556,453,15
492,5.466666666666667,453,15
493,5.477777777777778,453,15
494,5.488888888888889,453,15
495,5.5,453,15
496,5.511111111111111,454,14
497,5.522222222222222,454,15
498,5.533333333333333,453,15
499,5.544444444444444,453,15
500,5.555555555555555,452,16
501,5.566666666666666,453,15
502,5.5777777777777775,453,15
503,5.588888888888889,453,15
504,5.6,453,15
505,5.611111111111111,452,15
506,5.622222222222222,452,15
507,5.633333333333334,453,15
508,5.644444444444445,454,15
509,5.655555555555556,453,15
510,5.666666666666667,454,15
511,5.677777777777778,453,15
512,5.688888888888889,453,15
513,5.7,452,14
514,5.711111111111111,452,15
515,5.722222222222222,453,15
516,5.733333333333333,453,15
517,5.7444444444444445,453,14
518,5.7555555555555555,453,15
519,5.766666666666667,453,15
520,5.777777777777778,453,15
521,5.788888888888889,452,15
522,5.8,452,16
523,5.811111111111111,453,16
524,5.822222222222222,453,17
525,5.833333333333333,454,16
526,5.844444444444444,453,16
527,5.855555555555555,453,17
528,5.866666666666666,454,16
529,5.877777777777778,453,16
530,5.888888888888889,453,16
531,5.9,453,17
532,5.911111111111111,453,16
533,5.9222222222222225,453,16
534,5.933333333333334,452,16
535,5.944444444444445,453,17
536,5.955555555555556,453,17
537,5.966666666666667,453,16
538,5.977777777777778,453,16
539,5.988888888888889,453,16
540,6.0,453,17
541,6.011111111111111,453,17
542,6.022222222222222,454,16
543,6.033333333333333,453,16
544,6.044444444444444,454,16
545,6.055555555555555,453,17
546,6.066666666666666,453,17
547,6.0777777777777775,453,17
548,6.088888888888889,452,17
549,6.1,453,18
550,6.111111111111111,452,17
551,6.122222222222222,453,17
552,6.133333333333334,453,17
553,6.144444444444445,452,17
554,6.155555555555556,453,17
555,6.166666666666667,454,17
556,6.177777777777778,454,17
557,6.188888888888889,453,17
558,6.2,453,17
559,6.211111111111111,453,17
560,6.222222222222222,453,16
561,6.233333333333333,454,15
562,6.2444444444444445,453,16
563,6.2555555555555555,453,17
564,6.266666666666667,453,16
565,6.277777777777778,453,16
566,6.288888888888889,454,16
567,6.3,454,16
568,6.311111111111111,454,17
569,6.322222222222222,454,15
570,6.333333333333333,454,15
571,6.344444444444444,455,14
572,6.355555555555555,455,15
573,6.366666666666666,454,15
574,6.377777777777778,454,16
575,6.388888888888889,454,16
576,6.4,455,16
577,6.411111111111111,455,16
578,6.4222222222222225,455,16
579,6.433333333333334,455,16
580,6.444444444444445,455,16
581,6.455555555555556,455,16
582,6.466666666666667,454,16
583,6.477777777777778,454,15
584,6.488888888888889,455,15
585,6.5,454,15
586,6.511111111111111,454,16
587,6.522222222222222,454,15
588,6.533333333333333,455,15
589,6.544444444444444,454,16
590,6.555555555555555,454,14
591,6.566666666666666,454,15
592,6.5777777777777775,455,15
593,6.588888888888889,455,15
594,6.6,454,15
595,6.611111111111111,455,14
596,6.622222222222222,454,14
597,6.633333333333334,455,15
598,6.644444444444445,455,14
599,6.655555555555556,455,15
600,6.666666666666667,454,15
601,6.677777777777778,454,16
602,6.688888888888889,454,16
603,6.7,455,16
604,6.711111111111111,455,16
605,6.722222222222222,455,16
606,6.733333333333333,455,17
607,6.7444444444444445,455,17
608,6.7555555555555555,456,17
609,6.766666666666667,456,17
610,6.777777777777778,455,17
611,6.788888888888889,455,17
612,6.8,456,16
613,6.811111111111111,456,16
614,6.822222222222222,456,17
615,6.833333333333333,455,17
616,6.844444444444444,456,16
617,6.855555555555555,455,16
618,6.866666666666666,455,17
619,6.877777777777778,455,17
620,6.888888888888889,455,17
621,6.9,455,18
622,6.911111111111111,455,18
623,6.9222222222222225,455,18
624,6.933333333333334,455,18
625,6.944444444444445,455,17
626,6.955555555555556,455,17
627,6.966666666666667,455,17
628,6.977777777777778,455,17
629,6.988888888888889,455,16
630,7.0,455,16
631,7.011111111111111,455,17
632,7.022222222222222,455,17
633,7.033333333333333,456,17
634,7.044444444444444,454,16
635,7.055555555555555,454,16
636,7.066666666666666,456,16
637,7.0777777777777775,456,16
638,7.088888888888889,455,17
639,7.1,455,17
640,7.111111111111111,455,16
641,7.122222222222222,456,15
642,7.133333333333334,457,15
643,7.144444444444445,456,15
644,7.155555555555556,456,16
645,7.166666666666667,456,17
646,7.177777777777778,456,15
647,7.188888888888889,456,16
648,7.2,456,17
649,7.211111111111111,457,17
650,7.222222222222222,456,16
651,7.233333333333333,456,16
652,7.2444444444444445,456,17
653,7.2555555555555555,456,16
654,7.266666666666667,457,16
655,7.277777777777778,457,17
656,7.288888888888889,457,17
657,7.3,456,17
658,7.311111111111111,456,17
659,7.322222222222222,457,17
660,7.333333333333333,456,17
661,7.344444444444444,455,16
662,7.355555555555555,455,16
663,7.366666666666666,456,17
664,7.377777777777778,455,17
665,7.388888888888889,455,16
666,7.4,456,17
667,7.411111111111111,455,17
668,7.4222222222222225,455,17
669,7.433333333333334,456,17
670,7.444444444444445,456,17
671,7.455555555555556,455,16
672,7.466666666666667,455,17
673,7.477777777777778,456,16
674,7.488888888888889,455,17
675,7.5,455,16
676,7.511111111111111,456,17
677,7.522222222222222,455,17
678,7.533333333333333,455,17
679,7.544444444444444,455,17
680,7.555555555555555,456,17
681,7.566666666666666,456,17
682,7.5777777777777775,456,17
683,7.588888888888889,456,17
684,7.6,456,17
685,7.611111111111111,456,17
686,7.622222222222222,455,17
687,7.633333333333334,456,17
688,7.644444444444445,456,18
689,7.655555555555556,455,18
690,7.666666666666667,455,18
691,7.677777777777778,456,17
692,7.688888888888889,456,17
693,7.7,456,17
694,7.711111111111111,456,17
695,7.722222222222222,456,18
696,7.733333333333333,456,18
697,7.7444444444444445,456,18
698,7.7555555555555555,455,18
699,7.766666666666667,455,18
700,7.777777777777778,456,18
701,7.788888888888889,457,18
702,7.8,457,18
703,7.811111111111111,456,17
704,7.822222222222222,456,17
705,7.833333333333333,456,17
706,7.844444444444444,455,16
707,7.855555555555555,455,17
708,7.866666666666666,456,16
709,7.877777777777778,455,17
710,7.888888888888889,456,17
711,7.9,455,17
712,7.911111111111111,455,18
713,7.9222222222222225,456,17
714,7.933333333333334,456,17
715,7.944444444444445,456,18
716,7.955555555555556,457,16
717,7.966666666666667,456,17
718,7.977777777777778,456,16
719,7.988888888888889,455,16
720,8.0,455,16
721,8.011111111111111,456,16
722,8.022222222222222,455,17
723,8.033333333333333,455,16
724,8.044444444444444,456,16
725,8.055555555555555,456,16
726,8.066666666666666,456,16
727,8.077777777777778,456,16
728,8.088888888888889,456,16
729,8.1,456,16
730,8.11111111111111,455,16
731,8.122222222222222,456,16
732,8.133333333333333,456,16
733,8.144444444444444,456,15
734,8.155555555555555,456,16
735,8.166666666666666,457,16
736,8.177777777777777,457,17
737,8.188888888888888,457,16
738,8.2,457,16
739,8.21111111111111,457,17
740,8.222222222222221,457,16
741,8.233333333333333,456,17
742,8.244444444444444,456,17
743,8.255555555555556,456,17
744,8.266666666666667,456,17
745,8.277777777777779,456,17
746,8.28888888888889,457,17
747,8.3,457,17
748,8.311111111111112,457,17
749,8.322222222222223,456,17
750,8.333333333333334,456,17
751,8.344444444444445,457,18
752,8.355555555555556,456,18
753,8.366666666666667,456,17
754,8.377777777777778,456,17
755,8.38888888888889,456,17
756,8.4,457,16
757,8.411111111111111,457,16
758,8.422222222222222,458,16
759,8.433333333333334,457,17
760,8.444444444444445,458,17
761,8.455555555555556,457,17
762,8.466666666666667,457,17
763,8.477777777777778,457,16
764,8.488888888888889,457,17
765,8.5,457,17
766,8.511111111111111,457,17
767,8.522222222222222,457,16
768,8.533333333333333,457,17
769,8.544444444444444,458,16
770,8.555555555555555,457,17
771,8.566666666666666,458,17
772,8.577777777777778,457,17
773,8.588888888888889,457,17
774,8.6,457,18
775,8.61111111111111,457,18
776,8.622222222222222,457,18
777,8.633333333333333,457,19
778,8.644444444444444,457,19
779,8.655555555555555,457,18
780,8.666666666666666,456,18
781,8.677777777777777,456,18
782,8.688888888888888,456,18
783,8.7,456,18
784,8.71111111111111,457,18
785,8.722222222222221,457,18
786,8.733333333333333,458,18
787,8.744444444444444,458,18
788,8.755555555555556,457,18
789,8.766666666666667,457,17
790,8.777777777777779,457,17
791,8.78888888888889,457,17
792,8.8,458,16
793,8.811111111111112,456,17
794,8.822222222222223,458,17
795,8.833333333333334,457,17
796,8.844444444444445,457,17
797,8.855555555555556,457,17
798,8.866666666666667,457,17
799,8.877777777777778,458,16
800,8.88888888888889,458,16
801,8.9,457,16
802,8.911111111111111,458,15
803,8.922222222222222,457,16
804,8.933333333333334,458,17
805,8.944444444444445,457,16
806,8.955555555555556,457,16
807,8.966666666666667,457,16
808,8.977777777777778,457,16
809,8.988888888888889,457,16
810,9.0,457,16
811,9.011111111111111,457,15
812,9.022222222222222,457,16
813,9.033333333333333,457,16
814,9.044444444444444,458,16
815,9.055555555555555,457,16
816,9.066666666666666,457,16
817,9.077777777777778,458,16
818,9.088888888888889,457,16
819,9.1,457,17
820,9.11111111111111,457,16
821,9.122222222222222,456,15
822,9.133333333333333,457,16
823,9.144444444444444,457,16
824,9.155555555555555,457,16
825,9.166666666666666,458,16
826,9.177777777777777,457,16
827,9.188888888888888,457,16
828,9.2,457,16
829,9.21111111111111,457,16
830,9.222222222222221,457,16
831,9.233333333333333,458,15
832,9.244444444444444,457,16
833,9.255555555555556,457,15
834,9.266666666666667,458,15
835,9.277777777777779,458,15
836,9.28888888888889,457,15
837,9.3,457,16
838,9.311111111111112,457,15
839,9.322222222222223,458,15
840,9.333333333333334,458,15
841,9.344444444444445,458,16
842,9.355555555555556,458,15
843,9.366666666666667,458,14
844,9.377777777777778,458,15
845,9.38888888888889,458,16
846,9.4,459,16
847,9.411111111111111,459,15
848,9.422222222222222,459,15
849,9.433333333333334,459,15
850,9.444444444444445,457,15
851,9.455555555555556,458,15
852,9.466666666666667,458,15
853,9.477777777777778,458,16
854,9.488888888888889,458,16
855,9.5,458,15
856,9.511111111111111,458,15
857,9.522222222222222,458,15
858,9.533333333333333,458,16
859,9.544444444444444,458,16
860,9.555555555555555,458,16
861,9.566666666666666,458,15
862,9.577777777777778,457,15
863,9.588888888888889,458,15
864,9.6,458,16
865,9.61111111111111,458,15
866,9.622222222222222,458,16
867,9.633333333333333,457,15
868,9.644444444444444,457,15
869,9.655555555555555,458,15
870,9.666666666666666,458,16
871,9.677777777777777,458,17
872,9.688888888888888,458,16
873,9.7,458,16
874,9.71111111111111,458,16
875,9.722222222222221,458,16
876,9.733333333333333,458,16
877,9.744444444444444,459,16
878,9.755555555555556,457,16
879,9.766666666666667,458,16
880,9.777777777777779,458,16
881,9.78888888888889,458,16
882,9.8,458,15
883,9.811111111111112,458,15
884,9.822222222222223,458,15
885,9.833333333333334,458,16
886,9.844444444444445,458,16
887,9.855555555555556,458,16
888,9.866666666666667,458,15
889,9.877777777777778,458,14
890,9.88888888888889,458,14
891,9.9,457,15
892,9.911111111111111,458,15
893,9.922222222222222,458,14
894,9.933333333333334,458,16
895,9.944444444444445,459,15
896,9.955555555555556,457,15
897,9.966666666666667,458,15
898,9.977777777777778,458,15
899,9.988888888888889,457,14
