time_s,displacement_M1_mm,displacement_M2_mm
0.0,0.0018665422305177838,-0.005066328911405846
0.0111111111111111,0.0018665422305177838,-0.005066328911405846
0.0222222222222222,0.0018665422305177838,-0.005066328911405846
0.0333333333333333,0.0018665422305177838,0.008266115592293908
0.0444444444444444,-0.01146590227318197,-0.005066328911405846
0.0555555555555555,0.0018665422305177838,-0.005066328911405846
0.0666666666666666,-0.01146590227318197,-0.005066328911405846
0.0777777777777777,0.0018665422305177838,-0.005066328911405846
0.0888888888888888,0.0018665422305177838,-0.005066328911405846
0.1,-0.01146590227318197,-0.005066328911405846
0.1111111111111111,0.0018665422305177838,-0.005066328911405846
0.1222222222222222,0.0018665422305177838,-0.005066328911405846
0.1333333333333333,0.0018665422305177838,-0.005066328911405846
0.1444444444444444,0.0018665422305177838,-0.005066328911405846
0.1555555555555555,0.0018665422305177838,0.008266115592293908
0.1666666666666666,-0.01146590227318197,-0.005066328911405846
0.1777777777777777,0.0018665422305177838,-0.005066328911405846
0.1888888888888888,0.0018665422305177838,-0.005066328911405846
0.2,0.0018665422305177838,-0.005066328911405846
0.2111111111111111,-0.01146590227318197,-0.005066328911405846
0.2222222222222222,0.0018665422305177838,-0.005066328911405846
0.2333333333333333,0.0018665422305177838,-0.005066328911405846
0.2444444444444444,0.0018665422305177838,-0.005066328911405846
0.2555555555555555,0.0018665422305177838,-0.005066328911405846
0.2666666666666666,-0.01146590227318197,-0.005066328911405846
0.2777777777777778,0.0018665422305177838,-0.005066328911405846
0.2888888888888888,0.0018665422305177838,-0.005066328911405846
0.3,0.0018665422305177838,-0.005066328911405846
0.3111111111111111,0.0018665422305177838,0.008266115592293908
0.3222222222222222,-0.01146590227318197,-0.005066328911405846
0.3333333333333333,0.0018665422305177838,-0.005066328911405846
0.3444444444444444,0.0018665422305177838,-0.005066328911405846
0.3555555555555555,0.0018665422305177838,-0.005066328911405846
0.3666666666666666,0.0018665422305177838,-0.005066328911405846
0.3777777777777777,0.0018665422305177838,-0.005066328911405846
0.3888888888888889,0.0018665422305177838,-0.005066328911405846
0.4,0.0018665422305177838,0.008266115592293908
0.4111111111111111,0.0018665422305177838,0.008266115592293908
0.4222222222222222,0.0018665422305177838,0.021598560095993664
0.4333333333333333,0.0018665422305177838,0.008266115592293908
0.4444444444444444,0.0018665422305177838,0.021598560095993664
0.4555555555555555,0.0018665422305177838,0.021598560095993664
0.4666666666666667,0.0018665422305177838,0.021598560095993664
0.4777777777777778,0.0018665422305177838,0.021598560095993664
0.4888888888888889,0.0018665422305177838,0.008266115592293908
0.5,0.0018665422305177838,0.008266115592293908
0.5111111111111111,0.0018665422305177838,-0.005066328911405846
0.5222222222222223,0.0018665422305177838,-0.005066328911405846
0.5333333333333333,0.0018665422305177838,0.008266115592293908
0.5444444444444444,0.0018665422305177838,-0.005066328911405846
0.5555555555555556,0.0018665422305177838,-0.005066328911405846
0.5666666666666667,0.0018665422305177838,-0.005066328911405846
0.5777777777777777,0.0018665422305177838,0.008266115592293908
0.5888888888888889,0.015198986734217539,-0.005066328911405846
0.6,0.0018665422305177838,-0.005066328911405846
0.6111111111111112,0.0018665422305177838,-0.005066328911405846
0.6222222222222222,0.0018665422305177838,-0.005066328911405846
0.6333333333333333,0.0018665422305177838,-0.005066328911405846
0.6444444444444445,0.0018665422305177838,-0.005066328911405846
0.6555555555555556,0.0018665422305177838,-0.005066328911405846
0.6666666666666666,0.0018665422305177838,-0.005066328911405846
0.6777777777777778,0.0018665422305177838,-0.005066328911405846
0.6888888888888889,0.015198986734217539,-0.005066328911405846
0.7,0.0018665422305177838,-0.005066328911405846
0.7111111111111111,0.015198986734217539,-0.005066328911405846
0.7222222222222222,0.0018665422305177838,-0.005066328911405846
0.7333333333333333,0.0018665422305177838,-0.005066328911405846
0.7444444444444445,0.0018665422305177838,-0.005066328911405846
0.7555555555555555,0.015198986734217539,-0.005066328911405846
0.7666666666666667,0.0018665422305177838,-0.005066328911405846
0.7777777777777778,0.0018665422305177838,-0.005066328911405846
0.7888888888888889,0.015198986734217539,-0.005066328911405846
0.8,0.015198986734217539,-0.005066328911405846
0.8111111111111111,0.0018665422305177838,-0.005066328911405846
0.8222222222222222,0.015198986734217539,-0.005066328911405846
0.8333333333333334,0.0018665422305177838,-0.005066328911405846
0.8444444444444444,0.015198986734217539,-0.005066328911405846
0.8555555555555555,0.0018665422305177838,-0.005066328911405846
0.8666666666666667,0.0018665422305177838,0.008266115592293908
0.8777777777777778,0.015198986734217539,0.008266115592293908
0.8888888888888888,0.0018665422305177838,0.008266115592293908
0.9,0.015198986734217539,0.008266115592293908
0.9111111111111112,0.015198986734217539,0.008266115592293908
0.9222222222222224,0.0018665422305177838,0.008266115592293908
0.9333333333333332,0.015198986734217539,0.008266115592293908
0.9444444444444444,0.0018665422305177838,0.008266115592293908
0.9555555555555556,0.015198986734217539,0.021598560095993664
0.9666666666666668,0.0018665422305177838,0.008266115592293908
0.9777777777777776,0.015198986734217539,0.021598560095993664
0.9888888888888888,0.015198986734217539,0.021598560095993664
1.0,0.015198986734217539,0.021598560095993664
1.011111111111111,0.015198986734217539,0.021598560095993664
1.022222222222222,0.015198986734217539,0.021598560095993664
1.0333333333333334,0.0018665422305177838,0.021598560095993664
1.0444444444444445,0.015198986734217539,0.021598560095993664
1.0555555555555556,0.015198986734217539,0.021598560095993664
1.0666666666666669,0.015198986734217539,0.021598560095993664
1.0777777777777775,0.015198986734217539,-0.005066328911405846
1.0888888888888888,0.0018665422305177838,-0.005066328911405846
1.1,0.015198986734217539,-0.005066328911405846
1.1111111111111112,0.015198986734217539,-0.005066328911405846
1.1222222222222222,0.015198986734217539,-0.005066328911405846
1.1333333333333333,0.015198986734217539,-0.005066328911405846
1.1444444444444444,0.015198986734217539,-0.005066328911405846
1.1555555555555554,0.0018665422305177838,0.008266115592293908
1.1666666666666667,0.015198986734217539,0.008266115592293908
1.1777777777777778,0.015198986734217539,-0.005066328911405846
1.1888888888888889,0.0018665422305177838,0.008266115592293908
1.2,0.015198986734217539,0.008266115592293908
1.211111111111111,0.015198986734217539,-0.005066328911405846
1.2222222222222223,0.0018665422305177838,0.008266115592293908
1.2333333333333334,0.015198986734217539,0.008266115592293908
1.2444444444444445,0.0018665422305177838,0.008266115592293908
1.2555555555555555,0.015198986734217539,0.008266115592293908
1.2666666666666666,0.015198986734217539,0.008266115592293908
1.2777777777777777,0.0018665422305177838,0.021598560095993664
1.288888888888889,0.015198986734217539,0.008266115592293908
1.3,0.015198986734217539,0.008266115592293908
1.3111111111111111,0.015198986734217539,0.021598560095993664
1.3222222222222222,0.015198986734217539,0.008266115592293908
1.3333333333333333,0.015198986734217539,0.008266115592293908
1.3444444444444446,0.0018665422305177838,0.021598560095993664
1.3555555555555556,0.015198986734217539,0.008266115592293908
1.3666666666666667,0.015198986734217539,0.021598560095993664
1.3777777777777778,0.015198986734217539,0.021598560095993664
1.3888888888888888,0.015198986734217539,0.021598560095993664
1.4,0.015198986734217539,0.008266115592293908
1.4111111111111112,0.015198986734217539,0.021598560095993664
1.4222222222222225,0.015198986734217539,0.021598560095993664
1.4333333333333331,0.015198986734217539,0.021598560095993664
1.4444444444444444,0.015198986734217539,0.021598560095993664
1.4555555555555555,0.015198986734217539,0.021598560095993664
1.4666666666666666,0.015198986734217539,0.021598560095993664
1.477777777777778,0.015198986734217539,-0.005066328911405846
1.488888888888889,0.015198986734217539,-0.005066328911405846
1.5,0.015198986734217539,-0.005066328911405846
1.511111111111111,0.015198986734217539,0.008266115592293908
1.522222222222222,0.015198986734217539,0.008266115592293908
1.5333333333333334,0.015198986734217539,0.008266115592293908
1.5444444444444445,0.015198986734217539,0.021598560095993664
1.5555555555555556,0.015198986734217539,0.021598560095993664
1.5666666666666669,0.015198986734217539,0.021598560095993664
1.5777777777777775,0.015198986734217539,0.021598560095993664
1.5888888888888888,0.015198986734217539,0.021598560095993664
1.6,0.015198986734217539,0.021598560095993664
1.6111111111111112,0.015198986734217539,-0.005066328911405846
1.6222222222222222,0.015198986734217539,-0.005066328911405846
1.6333333333333333,0.015198986734217539,0.008266115592293908
1.6444444444444444,0.015198986734217539,0.008266115592293908
1.6555555555555554,0.015198986734217539,0.008266115592293908
1.6666666666666667,0.015198986734217539,0.021598560095993664
1.6777777777777778,0.015198986734217539,0.008266115592293908
1.6888888888888889,0.028531431237917293,0.021598560095993664
1.7,0.015198986734217539,0.021598560095993664
1.711111111111111,0.015198986734217539,0.021598560095993664
1.7222222222222223,0.015198986734217539,0.021598560095993664
1.7333333333333334,0.015198986734217539,0.021598560095993664
1.7444444444444445,0.015198986734217539,0.021598560095993664
1.7555555555555555,0.015198986734217539,0.021598560095993664
1.7666666666666666,0.015198986734217539,0.021598560095993664
1.7777777777777777,0.015198986734217539,-0.005066328911405846
1.788888888888889,0.015198986734217539,0.008266115592293908
1.8,0.015198986734217539,0.008266115592293908
1.8111111111111111,0.015198986734217539,0.008266115592293908
1.8222222222222224,0.028531431237917293,0.021598560095993664
1.8333333333333333,0.015198986734217539,0.021598560095993664
1.8444444444444448,0.015198986734217539,0.021598560095993664
1.855555555555556,0.015198986734217539,0.021598560095993664
1.8666666666666667,0.015198986734217539,0.021598560095993664
1.8777777777777775,0.015198986734217539,0.021598560095993664
1.8888888888888888,0.015198986734217539,0.021598560095993664
1.9,0.015198986734217539,-0.005066328911405846
1.9111111111111112,0.015198986734217539,-0.005066328911405846
1.9222222222222225,0.015198986734217539,-0.005066328911405846
1.9333333333333331,0.015198986734217539,0.008266115592293908
1.9444444444444444,0.015198986734217539,0.008266115592293908
1.9555555555555555,0.015198986734217539,0.008266115592293908
1.9666666666666663,0.015198986734217539,0.021598560095993664
1.9777777777777776,0.015198986734217539,0.021598560095993664
1.988888888888889,0.015198986734217539,0.021598560095993664
2.0,0.015198986734217539,0.021598560095993664
2.011111111111111,0.015198986734217539,0.021598560095993664
2.022222222222222,0.015198986734217539,0.021598560095993664
2.033333333333333,0.015198986734217539,0.021598560095993664
2.0444444444444443,0.015198986734217539,0.021598560095993664
2.055555555555556,0.015198986734217539,0.021598560095993664
2.066666666666667,0.015198986734217539,0.021598560095993664
2.077777777777778,0.015198986734217539,0.021598560095993664
2.088888888888889,0.015198986734217539,0.021598560095993664
2.1,0.015198986734217539,0.021598560095993664
2.111111111111111,0.015198986734217539,0.021598560095993664
2.1222222222222222,0.015198986734217539,0.008266115592293908
2.1333333333333333,0.015198986734217539,0.021598560095993664
2.1444444444444444,0.015198986734217539,0.021598560095993664
2.1555555555555554,0.028531431237917293,0.021598560095993664
2.1666666666666665,0.0018665422305177838,0.021598560095993664
2.1777777777777776,0.015198986734217539,0.021598560095993664
2.188888888888889,0.015198986734217539,0.021598560095993664
2.2,0.015198986734217539,-0.005066328911405846
2.2111111111111112,0.015198986734217539,-0.005066328911405846
2.2222222222222223,0.015198986734217539,-0.005066328911405846
2.2333333333333334,0.015198986734217539,0.008266115592293908
2.2444444444444445,0.028531431237917293,0.008266115592293908
2.2555555555555555,0.015198986734217539,0.008266115592293908
2.2666666666666666,0.015198986734217539,0.021598560095993664
2.2777777777777777,0.015198986734217539,0.021598560095993664
2.2888888888888888,0.015198986734217539,0.021598560095993664
2.3,0.015198986734217539,0.021598560095993664
2.311111111111111,0.015198986734217539,0.021598560095993664
2.3222222222222224,0.015198986734217539,0.021598560095993664
2.333333333333333,0.015198986734217539,-0.005066328911405846
2.344444444444445,0.015198986734217539,0.008266115592293908
2.355555555555556,0.028531431237917293,0.008266115592293908
2.3666666666666667,0.015198986734217539,0.008266115592293908
2.3777777777777778,0.015198986734217539,0.021598560095993664
2.388888888888889,0.015198986734217539,0.021598560095993664
2.4,0.015198986734217539,0.021598560095993664
2.411111111111111,0.015198986734217539,0.021598560095993664
2.422222222222222,0.015198986734217539,0.021598560095993664
2.433333333333333,0.028531431237917293,0.021598560095993664
2.4444444444444446,0.015198986734217539,0.021598560095993664
2.455555555555556,0.015198986734217539,0.008266115592293908
2.466666666666667,0.015198986734217539,0.021598560095993664
2.477777777777778,0.015198986734217539,0.021598560095993664
2.488888888888889,0.028531431237917293,0.021598560095993664
2.5,0.015198986734217539,0.021598560095993664
2.511111111111111,0.015198986734217539,0.021598560095993664
2.522222222222222,0.015198986734217539,0.021598560095993664
2.533333333333333,0.015198986734217539,-0.005066328911405846
2.5444444444444443,0.028531431237917293,0.008266115592293908
2.555555555555556,0.015198986734217539,0.008266115592293908
2.566666666666667,0.015198986734217539,0.008266115592293908
2.577777777777778,0.015198986734217539,0.021598560095993664
2.588888888888889,0.015198986734217539,0.021598560095993664
2.6,0.015198986734217539,0.021598560095993664
2.611111111111111,0.015198986734217539,0.021598560095993664
2.6222222222222222,0.015198986734217539,0.021598560095993664
2.6333333333333333,0.015198986734217539,0.021598560095993664
2.6444444444444444,0.028531431237917293,-0.005066328911405846
2.6555555555555554,0.015198986734217539,0.008266115592293908
2.6666666666666665,0.015198986734217539,0.008266115592293908
2.6777777777777776,0.015198986734217539,0.008266115592293908
2.688888888888889,0.015198986734217539,0.021598560095993664
2.7,0.028531431237917293,0.021598560095993664
2.7111111111111112,0.015198986734217539,0.021598560095993664
2.7222222222222223,0.015198986734217539,0.021598560095993664
2.7333333333333334,0.015198986734217539,0.021598560095993664
2.7444444444444445,0.015198986734217539,-0.005066328911405846
2.7555555555555555,0.028531431237917293,0.008266115592293908
2.7666666666666666,0.015198986734217539,0.008266115592293908
2.7777777777777777,0.015198986734217539,0.021598560095993664
2.7888888888888888,0.015198986734217539,0.021598560095993664
2.8,0.015198986734217539,0.021598560095993664
2.811111111111111,0.028531431237917293,0.021598560095993664
2.8222222222222224,0.015198986734217539,0.021598560095993664
2.833333333333333,0.015198986734217539,-0.005066328911405846
2.844444444444445,0.028531431237917293,-0.005066328911405846
2.855555555555556,0.028531431237917293,0.008266115592293908
2.8666666666666667,0.015198986734217539,0.008266115592293908
2.8777777777777778,0.015198986734217539,0.021598560095993664
2.888888888888889,0.015198986734217539,0.021598560095993664
2.9,0.015198986734217539,0.021598560095993664
2.911111111111111,0.028531431237917293,0.021598560095993664
2.922222222222222,0.015198986734217539,0.021598560095993664
2.933333333333333,0.028531431237917293,-0.005066328911405846
2.9444444444444446,0.015198986734217539,-0.005066328911405846
2.955555555555556,0.015198986734217539,0.008266115592293908
2.966666666666667,0.015198986734217539,0.008266115592293908
2.977777777777778,0.015198986734217539,0.021598560095993664
2.988888888888889,0.028531431237917293,0.021598560095993664
3.0,0.015198986734217539,0.021598560095993664
3.011111111111111,0.015198986734217539,0.021598560095993664
3.022222222222222,0.015198986734217539,0.021598560095993664
3.033333333333333,0.028531431237917293,-0.005066328911405846
3.0444444444444443,0.015198986734217539,0.008266115592293908
3.055555555555556,0.015198986734217539,0.008266115592293908
3.066666666666667,0.028531431237917293,0.008266115592293908
3.077777777777778,0.015198986734217539,0.021598560095993664
3.088888888888889,0.015198986734217539,0.021598560095993664
3.1,0.015198986734217539,0.021598560095993664
3.111111111111111,0.028531431237917293,0.021598560095993664
3.1222222222222222,0.015198986734217539,0.021598560095993664
3.1333333333333333,0.028531431237917293,-0.005066328911405846
3.1444444444444444,0.015198986734217539,0.008266115592293908
3.1555555555555554,0.015198986734217539,0.021598560095993664
3.1666666666666665,0.015198986734217539,0.021598560095993664
3.1777777777777776,0.028531431237917293,0.021598560095993664
3.188888888888889,0.015198986734217539,0.021598560095993664
3.2,0.015198986734217539,0.021598560095993664
3.2111111111111112,0.015198986734217539,-0.005066328911405846
3.2222222222222223,0.028531431237917293,0.008266115592293908
3.2333333333333334,0.015198986734217539,0.021598560095993664
3.2444444444444445,0.015198986734217539,0.021598560095993664
3.2555555555555555,0.028531431237917293,0.021598560095993664
3.2666666666666666,0.015198986734217539,0.021598560095993664
3.2777777777777777,0.028531431237917293,0.021598560095993664
3.2888888888888888,0.015198986734217539,-0.005066328911405846
3.3,0.015198986734217539,0.008266115592293908
3.311111111111111,0.015198986734217539,0.021598560095993664
3.3222222222222224,0.028531431237917293,0.021598560095993664
3.333333333333333,0.015198986734217539,0.021598560095993664
3.344444444444445,0.028531431237917293,0.021598560095993664
3.355555555555556,0.015198986734217539,0.021598560095993664
3.3666666666666667,0.015198986734217539,-0.005066328911405846
3.3777777777777778,0.015198986734217539,0.008266115592293908
3.388888888888889,0.028531431237917293,0.008266115592293908
3.4,0.015198986734217539,0.021598560095993664
3.411111111111111,0.015198986734217539,0.021598560095993664
3.422222222222222,0.028531431237917293,0.021598560095993664
3.433333333333333,0.015198986734217539,0.021598560095993664
3.4444444444444446,0.12185854276381557,0.07492833811079268
3.455555555555556,0.12185854276381557,0.07492833811079268
3.466666666666667,0.16185587627491482,0.11492567162189195
3.477777777777778,0.2551829878008131,0.18158789414039073
3.488888888888889,0.36184254383041115,0.23491767215518974
3.5,0.3751749883341109,0.2482501166588895
3.511111111111111,0.38850743283781064,0.26158256116258927
3.522222222222222,0.4685020998600092,0.31491233917738826
3.533333333333333,0.5618292113859075,0.38157456169588705
3.5444444444444443,0.7084861009266048,0.4882341177254851
3.555555555555556,0.8951403239784014,0.5948936737550831
3.566666666666667,1.0151323245116992,0.6748883407772817
3.577777777777778,1.1484567695486967,0.7815478968068796
3.588888888888889,1.2017865475634957,0.8215452303179789
3.6,1.2551163255782947,0.8348776748216786
3.611111111111111,1.3217785480967934,0.874875008332778
3.6222222222222222,1.4284381041263916,0.9415372308512767
3.633333333333333,1.5350976601559896,1.0215318978734753
3.644444444444445,1.5884274381707886,1.034864342377175
3.655555555555555,1.6284247716818878,1.088194120391974
3.6666666666666665,1.6417572161855876,1.1015265648956738
3.6777777777777776,1.6284247716818878,1.088194120391974
3.688888888888889,1.5750949936670888,1.0748616758882743
3.7,1.5884274381707886,1.0748616758882743
3.7111111111111112,1.6017598826744883,1.088194120391974
3.7222222222222223,1.615092327178188,1.088194120391974
3.733333333333333,1.6284247716818878,1.1148590093993735
3.744444444444445,1.6284247716818878,1.1148590093993735
3.755555555555556,1.6284247716818878,1.1015265648956738
3.7666666666666666,1.5884274381707886,1.0615292313845746
3.7777777777777777,1.615092327178188,1.0748616758882743
3.7888888888888888,1.615092327178188,1.0748616758882743
3.8,1.5750949936670888,1.0748616758882743
3.811111111111111,1.5217652156522898,1.034864342377175
3.8222222222222224,1.5350976601559896,1.0481967868808748
3.8333333333333335,1.50843277114859,1.034864342377175
3.844444444444445,1.561762549163389,1.0615292313845746
3.855555555555556,1.5217652156522898,1.034864342377175
3.8666666666666663,1.4684354376374908,1.0215318978734753
3.888888888888889,1.6284247716818878,-4.244783681087927
3.9,1.6284247716818878,-4.244783681087927
3.911111111111111,1.615092327178188,-4.231451236584228
3.922222222222222,1.6284247716818878,-4.164789014065729
3.933333333333333,1.615092327178188,-4.031464569028731
3.9444444444444446,1.6284247716818878,-4.044797013532431
3.955555555555556,1.615092327178188,-4.044797013532431
3.966666666666667,1.6417572161855876,-4.044797013532431
3.977777777777778,1.6284247716818878,-4.058129458036131
3.988888888888889,1.6284247716818878,-4.058129458036131
4.0,1.6284247716818878,-4.071461902539831
4.011111111111111,1.6284247716818878,-4.071461902539831
4.022222222222222,1.6284247716818878,-4.071461902539831
4.033333333333333,1.6284247716818878,-4.071461902539831
4.044444444444444,1.6417572161855876,-4.071461902539831
4.055555555555555,1.6417572161855876,-4.071461902539831
4.066666666666666,1.6417572161855876,-4.071461902539831
4.0777777777777775,1.6284247716818878,-4.071461902539831
4.088888888888889,1.6417572161855876,-4.071461902539831
4.1,1.6417572161855876,-4.058129458036131
4.111111111111111,1.6417572161855876,-4.071461902539831
4.122222222222222,1.6417572161855876,-4.071461902539831
4.133333333333334,1.6417572161855876,-4.058129458036131
4.144444444444445,1.6550896606892873,-4.058129458036131
4.155555555555556,1.6417572161855876,-4.071461902539831
4.166666666666667,1.6417572161855876,-4.058129458036131
4.177777777777778,1.6417572161855876,-4.058129458036131
4.188888888888889,1.6417572161855876,-4.071461902539831
4.2,1.6417572161855876,-4.071461902539831
4.211111111111111,1.6417572161855876,-4.071461902539831
4.222222222222222,1.6550896606892873,-4.071461902539831
4.233333333333333,1.6284247716818878,-4.071461902539831
4.2444444444444445,1.6284247716818878,-4.058129458036131
4.255555555555556,1.6417572161855876,-4.058129458036131
4.266666666666667,1.6417572161855876,-4.058129458036131
4.277777777777778,1.6417572161855876,-4.058129458036131
4.288888888888889,1.6550896606892873,-4.071461902539831
4.3,1.6550896606892873,-4.071461902539831
4.311111111111111,1.6550896606892873,-4.071461902539831
4.322222222222222,1.6550896606892873,-4.058129458036131
4.333333333333333,1.6550896606892873,-4.058129458036131
4.344444444444444,1.6417572161855876,-4.058129458036131
4.355555555555555,1.6417572161855876,-4.058129458036131
4.366666666666666,1.668422105192987,-4.058129458036131
4.377777777777778,1.668422105192987,-4.058129458036131
4.388888888888889,1.668422105192987,-4.058129458036131
4.4,1.6417572161855876,-4.058129458036131
4.411111111111111,1.6550896606892873,-4.044797013532431
4.422222222222223,1.6550896606892873,-4.044797013532431
4.433333333333334,1.6550896606892873,-4.058129458036131
4.444444444444445,1.668422105192987,-4.058129458036131
4.455555555555556,1.6550896606892873,-4.058129458036131
4.466666666666667,1.668422105192987,-4.044797013532431
4.477777777777778,1.668422105192987,-4.044797013532431
4.488888888888889,1.668422105192987,-4.044797013532431
4.5,1.6550896606892873,-4.058129458036131
4.511111111111111,1.668422105192987,-4.058129458036131
4.522222222222222,1.668422105192987,-4.058129458036131
4.533333333333333,1.668422105192987,-4.058129458036131
4.544444444444444,1.6550896606892873,-4.058129458036131
4.555555555555555,1.6417572161855876,-4.058129458036131
4.566666666666666,1.6550896606892873,-4.044797013532431
4.5777777777777775,1.6550896606892873,-4.044797013532431
4.588888888888889,1.6550896606892873,-4.058129458036131
4.6,1.6550896606892873,-4.044797013532431
4.611111111111111,1.6417572161855876,-4.044797013532431
4.622222222222222,1.6417572161855876,-4.044797013532431
4.633333333333334,1.6417572161855876,-4.044797013532431
4.644444444444445,1.6550896606892873,-4.044797013532431
4.655555555555556,1.668422105192987,-4.044797013532431
4.666666666666667,1.6417572161855876,-4.058129458036131
4.677777777777778,1.6417572161855876,-4.044797013532431
4.688888888888889,1.6550896606892873,-4.044797013532431
4.7,1.6550896606892873,-4.044797013532431
4.711111111111111,1.6550896606892873,-4.044797013532431
4.722222222222222,1.668422105192987,-4.058129458036131
4.733333333333333,1.6550896606892873,-4.044797013532431
4.7444444444444445,1.6550896606892873,-4.044797013532431
4.755555555555556,1.668422105192987,-4.071461902539831
4.766666666666667,1.668422105192987,-4.058129458036131
4.777777777777778,1.6550896606892873,-4.058129458036131
4.788888888888889,1.6550896606892873,-4.071461902539831
4.8,1.6550896606892873,-4.058129458036131
4.811111111111111,1.668422105192987,-4.058129458036131
4.822222222222222,1.668422105192987,-4.058129458036131
4.833333333333333,1.668422105192987,-4.058129458036131
4.844444444444444,1.668422105192987,-4.071461902539831
4.855555555555555,1.668422105192987,-4.071461902539831
